customer_id,recency,frequency,monetary,avg_order_val,n_items,tenure_days,return_rate,satisfaction_flag,dependency_score,promo_orders,n_orders,value_tier,loyal_defA,loyal_defB,R_score,F_score,M_score,RFM_score,RFM_total,segment
13630,5,7,2031.78,290.2542857142857,51,286,0.009964412811380809,0,0.1429,1.0,7,High,1,1,5,5,4,554,14,Champions
13631,100,11,3070.42,279.1290909090909,6,267,0.014767932489420321,0,0.0,0.0,11,High,1,0,2,5,5,255,12,Loyal Customers
13632,25,5,2121.27,424.254,121,243,0.0009633911368006133,1,0.2,1.0,5,High,1,1,4,4,5,445,13,Champions
13634,33,5,1575.16,315.032,156,327,0.0,1,0.2,1.0,5,High,1,1,4,4,4,444,12,Champions
13635,68,1,1071.03,1071.03,62,68,0.0,0,0.0,0.0,1,Mid,0,0,3,1,4,314,8,Potential Loyalists
13636,37,5,949.12,189.824,57,285,0.010033444816036734,0,0.2,1.0,5,Mid,0,1,3,4,4,344,11,Loyal Customers
13637,52,3,809.25,269.75,78,226,0.0,1,0.0,0.0,3,Mid,0,1,3,3,3,333,9,Loyal Customers
13638,16,1,122.64,122.64,8,16,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
13639,74,1,1033.34,1033.34,39,74,0.0,0,0.0,0.0,1,Mid,0,0,2,1,4,214,7,Lost
13642,216,1,354.8,354.8,57,216,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13643,31,3,519.44,173.14666666666668,24,186,0.0,1,0.3333,1.0,3,Mid,0,1,4,3,3,433,10,Loyal Customers
13644,16,4,2624.26,656.065,144,106,0.003375120540017659,1,0.25,1.0,4,High,1,1,4,4,5,445,13,Champions
13645,120,1,252.1,252.1,5,120,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
13647,10,4,1678.1200000000001,419.53000000000003,65,235,0.001116071428570183,1,0.25,1.0,4,High,1,1,5,4,4,544,13,Champions
13649,257,2,346.6,173.3,23,366,0.0,1,0.5,1.0,2,Low,0,0,1,2,2,122,5,Need Attention
13650,17,6,1836.34,306.0566666666667,79,268,0.004319654427641124,1,0.1667,1.0,6,High,1,1,4,5,4,454,13,Champions
13651,40,1,79.2,79.2,5,40,0.0,0,0.0,0.0,1,Low,0,0,3,1,1,311,5,Lost
13652,46,3,1095.08,365.02666666666664,48,369,0.0,1,0.3333,1.0,3,Mid,0,1,3,3,4,334,10,Loyal Customers
13654,43,6,2707.33,451.22166666666664,157,273,0.0,1,0.0,0.0,6,High,1,1,3,5,5,355,13,Loyal Customers
13655,114,2,932.97,466.485,52,242,0.0,1,0.0,0.0,2,Mid,0,0,2,2,4,224,8,Need Attention
13656,165,2,379.65,189.825,49,337,0.0,1,0.0,0.0,2,Low,0,0,2,2,2,222,6,Need Attention
13657,11,2,382.14,191.07,16,202,0.0,1,0.5,1.0,2,Mid,0,1,5,2,2,522,9,New Customers
13658,10,5,2639.17,527.8340000000001,91,204,0.009718172983469662,0,0.4,2.0,5,High,1,1,5,4,5,545,14,Champions
13659,206,2,1573.2,786.6,92,321,0.016501650164998348,0,0.0,0.0,2,High,1,0,1,2,4,124,7,Need Attention
13662,86,3,897.76,299.25333333333333,50,259,0.009124087591224227,0,0.0,0.0,3,Mid,0,1,2,3,3,233,8,Loyal Customers
13663,179,1,189.47,189.47,13,179,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
13666,60,3,84.65,28.21666666666667,12,287,0.0,1,0.0,0.0,3,Low,0,1,3,3,1,331,7,Lost
13667,149,1,305.02,305.02,82,149,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
13668,3,21,6363.59,303.02809523809526,284,363,0.02729399532102228,0,0.2381,5.0,21,High,1,1,5,5,5,555,15,Champions
13669,51,2,218.55,109.27499999999999,9,150,0.0,1,0.0,0.0,2,Low,0,1,3,2,1,321,6,Lost
13670,75,1,349.7,349.7,25,75,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
13672,301,2,186.39000000000001,93.19500000000001,4,332,0.499999999995614,0,0.0,0.0,2,Low,0,0,1,2,1,121,4,Lost
13673,19,2,396.92,198.45999999999998,47,32,0.0,1,1.0,2.0,2,Mid,0,1,4,2,2,422,8,New Customers
13675,151,2,486.82000000000005,243.41000000000003,25,285,0.0,1,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
13678,152,1,232.6,232.6,16,152,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
13680,1,4,3722.42,930.605,164,339,0.25681381957763655,0,0.25,1.0,4,High,1,1,5,4,5,545,14,Champions
13681,18,4,827.83,206.9575,37,155,0.0,1,0.5,2.0,4,Mid,0,1,4,4,3,443,11,Champions
13682,187,1,59.5,59.5,3,187,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13684,286,1,67.23,67.23,29,286,0.024999999999375,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13685,3,7,3119.44,445.63428571428574,29,60,0.0,1,0.5714,4.0,7,High,0,1,5,5,5,555,15,Champions
13686,183,1,72.0,72.0,8,183,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13689,63,1,910.0,910.0,6,63,0.0,0,0.0,0.0,1,Mid,0,0,3,1,3,313,7,Potential Loyalists
13690,59,1,172.25,172.25,9,59,0.0,0,0.0,0.0,1,Low,0,0,3,1,1,311,5,Lost
13692,25,3,1488.32,496.10666666666674,48,236,0.0008149959250197107,1,0.3333,1.0,3,High,1,1,4,3,4,434,11,Loyal Customers
13694,4,50,65039.62,1300.7924,366,374,0.023204147124166515,0,0.14,7.0,50,High,1,1,5,5,5,555,15,Champions
13695,31,15,2504.13,166.942,46,260,0.0,1,0.0667,1.0,15,High,1,1,4,5,5,455,14,Champions
13697,39,1,151.29999999999998,151.29999999999998,12,39,0.0,0,1.0,1.0,1,Low,0,0,3,1,1,311,5,Lost
13699,155,1,308.58000000000004,308.58000000000004,14,155,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
13700,26,10,2265.12,226.512,139,327,0.0,1,0.1,1.0,10,High,1,1,4,5,5,455,14,Champions
13703,318,1,99.5,99.5,1,318,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13704,5,9,2308.06,256.4511111111111,111,88,0.001955671447195596,1,0.2222,2.0,9,High,1,1,5,5,5,555,15,Champions
13705,8,3,711.86,237.28666666666666,25,374,0.0,1,0.6667,2.0,3,Mid,0,1,5,3,3,533,11,Loyal Customers
13706,303,1,330.79,330.79,20,303,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13707,267,2,806.41,403.205,48,315,0.0,1,0.0,0.0,2,Mid,0,0,1,2,3,123,6,Need Attention
13708,271,1,294.88,294.88,48,271,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13709,4,13,6328.05,486.7730769230769,244,315,0.00424808836023669,1,0.3846,5.0,13,High,1,1,5,5,5,555,15,Champions
13710,32,1,180.48,180.48,8,32,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
13711,219,2,252.06,126.03,11,219,0.0,1,0.0,0.0,2,Low,0,0,1,2,2,122,5,Need Attention
13712,247,1,228.84,228.84,10,247,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13715,281,5,1079.34,215.86800000000002,89,373,0.014010507880886147,0,0.6,3.0,5,Mid,0,0,1,4,4,144,9,At Risk
13716,269,1,138.28,138.28,21,269,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13717,32,6,1445.01,240.835,92,298,0.0005102040816323928,1,0.1667,1.0,6,High,1,1,4,5,4,454,13,Champions
13718,246,2,306.55,153.275,9,296,0.0,1,0.0,0.0,2,Low,0,0,1,2,2,122,5,Need Attention
13719,15,5,1041.68,208.336,56,234,0.0,1,0.4,2.0,5,Mid,0,1,4,4,4,444,12,Champions
13720,117,4,799.9,199.975,42,255,0.0,1,0.0,0.0,4,Mid,0,0,2,4,3,243,9,Loyal Customers
13721,36,1,524.14,524.14,28,36,0.0,0,1.0,1.0,1,Mid,0,0,3,1,3,313,7,Potential Loyalists
13722,132,3,2375.41,791.8033333333333,75,283,0.0007132667617683928,1,0.0,0.0,3,High,1,0,2,3,5,235,10,Loyal Customers
13723,217,1,199.85000000000002,199.85000000000002,6,217,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13725,50,8,1980.56,247.57,95,309,0.1542497376703523,0,0.0,0.0,8,High,1,1,3,5,4,354,12,Loyal Customers
13726,39,2,1079.6599999999999,539.83,39,101,0.0,1,0.5,1.0,2,Mid,0,1,3,2,4,324,9,Potential Loyalists
13727,29,2,333.48,166.74,19,34,0.0,1,1.0,2.0,2,Low,0,1,4,2,2,422,8,New Customers
13728,37,6,1016.14,169.35666666666665,38,311,0.0,1,0.1667,1.0,6,Mid,0,1,3,5,4,354,12,Loyal Customers
13730,136,2,752.6,376.29999999999995,38,162,0.0,1,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
13731,219,2,610.59,305.295,36,247,0.0,1,0.0,0.0,2,Mid,0,0,1,2,3,123,6,Need Attention
13732,28,1,491.86,491.86,33,28,0.0,0,1.0,1.0,1,Mid,0,0,4,1,3,413,8,Potential Loyalists
13735,25,4,2885.2400000000002,721.31,158,234,0.03993203058620227,0,0.25,1.0,4,High,1,1,4,4,5,445,13,Champions
13736,5,2,731.9,365.95,166,260,0.007984031936111809,0,0.5,1.0,2,Mid,0,1,5,2,3,523,10,Potential Loyalists
13737,200,1,339.59999999999997,339.59999999999997,29,200,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13739,18,1,216.9,216.9,3,18,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
13740,241,1,350.75,350.75,23,241,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13741,72,3,668.4300000000001,222.81000000000003,34,217,0.0045662100456412506,1,0.0,0.0,3,Mid,0,1,3,3,3,333,9,Loyal Customers
13742,17,12,3131.02,260.91833333333335,200,320,0.007067137809181036,0,0.0833,1.0,12,High,1,1,4,5,5,455,14,Champions
13743,3,7,1341.6,191.65714285714284,8,259,0.0005627462014628235,1,0.1429,1.0,7,High,1,1,5,5,4,554,14,Champions
13744,95,2,1156.36,578.18,54,292,0.0,1,0.0,0.0,2,High,1,0,2,2,4,224,8,Need Attention
13745,162,1,300.04,300.04,25,162,0.019762845849763316,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
13747,374,1,79.6,79.6,1,374,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
13748,96,5,948.25,189.65,24,374,0.0,1,0.2,1.0,5,Mid,0,0,2,4,4,244,10,Loyal Customers
13750,54,5,1647.26,329.452,20,337,0.0,1,0.0,0.0,5,High,1,1,3,4,4,344,11,Loyal Customers
13751,288,1,296.25,296.25,9,288,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13752,124,6,1186.28,197.71333333333337,64,247,0.0,1,0.0,0.0,6,High,1,0,2,5,4,254,11,Loyal Customers
13753,288,1,741.26,741.26,35,288,0.0,0,0.0,0.0,1,Mid,0,0,1,1,3,113,5,Lost
13754,152,2,282.59999999999997,141.3,11,317,0.0,1,0.0,0.0,2,Low,0,0,2,2,2,222,6,Need Attention
13755,4,9,2161.35,240.14999999999998,232,63,0.017871017871003984,0,0.6667,6.0,9,High,0,1,5,5,5,555,15,Champions
13756,2,14,5189.52,370.68,66,368,0.007471980074717475,0,0.5714,8.0,14,High,0,1,5,5,5,555,15,Champions
13758,12,7,3190.55,455.79285714285714,104,374,0.0,1,0.5714,4.0,7,High,0,1,5,5,5,555,15,Champions
13759,33,2,659.4100000000001,329.70500000000004,24,71,0.0,1,0.5,1.0,2,Mid,0,1,4,2,3,423,9,Potential Loyalists
13760,54,2,286.79,143.395,50,256,0.0,1,0.0,0.0,2,Low,0,1,3,2,2,322,7,Promising
13761,50,2,1070.65,535.325,68,180,0.0,1,0.0,0.0,2,Mid,0,1,3,2,4,324,9,Potential Loyalists
13762,219,1,306.72,306.72,7,219,0.4999999999990809,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13763,63,1,1714.96,1714.96,15,63,0.004103967168257039,0,0.0,0.0,1,High,1,0,3,1,4,314,8,Potential Loyalists
13764,71,3,1518.76,506.25333333333333,182,337,0.0,1,0.0,0.0,3,High,1,1,3,3,4,334,10,Loyal Customers
13767,2,37,17220.36,465.41513513513513,55,374,0.008665041971295875,0,0.2432,9.0,37,High,1,1,5,5,5,555,15,Champions
13769,2,10,2796.51,279.651,73,367,0.009369676320264591,0,0.3,3.0,10,High,1,1,5,5,5,555,15,Champions
13771,64,4,2634.45,658.6125,114,247,0.0006765899864677425,1,0.0,0.0,4,High,1,1,3,4,5,345,12,Loyal Customers
13772,34,3,1132.13,377.3766666666667,141,240,0.0,1,0.3333,1.0,3,Mid,0,1,3,3,4,334,10,Loyal Customers
13774,82,1,345.0,345.0,22,82,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
13777,1,33,25977.16,787.1866666666666,36,373,0.006930006930006396,0,0.4545,15.0,33,High,1,1,5,5,5,555,15,Champions
13778,103,1,178.7,178.7,9,103,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
13780,7,2,360.01,180.00500000000002,56,171,0.0,1,0.5,1.0,2,Low,0,1,5,2,2,522,9,New Customers
13781,251,1,127.84,127.84,17,251,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13782,13,6,912.0,152.0,96,328,0.0,1,0.1667,1.0,6,Mid,0,1,5,5,3,553,13,Champions
13784,10,11,2462.79,223.89,9,332,0.0,1,0.0909,1.0,11,High,1,1,5,5,5,555,15,Champions
13786,367,1,230.39999999999998,230.39999999999998,7,367,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
13787,76,2,309.04,154.52,24,364,0.0,1,0.5,1.0,2,Low,0,1,2,2,2,222,6,Need Attention
13790,4,1,348.8,348.8,45,4,0.0,0,1.0,1.0,1,Low,0,0,5,1,2,512,8,New Customers
13791,128,2,1516.0,758.0,7,168,0.23664122137389526,0,0.0,0.0,2,High,1,0,2,2,4,224,8,Need Attention
13792,66,2,195.55,97.775,13,287,0.0,1,0.0,0.0,2,Low,0,1,3,2,1,321,6,Lost
13798,1,57,37153.85,651.8219298245614,113,372,0.017800016405544343,0,0.1754,10.0,57,High,1,1,5,5,5,555,15,Champions
13799,117,2,688.86,344.42999999999995,32,294,0.0,1,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
13800,310,1,558.32,558.32,33,310,0.0,0,0.0,0.0,1,Mid,0,0,1,1,3,113,5,Lost
13801,67,1,324.8,324.8,23,67,0.0,0,0.0,0.0,1,Low,0,0,3,1,2,312,6,Lost
13802,139,3,4599.42,1533.14,55,312,0.10164163464893411,0,0.0,0.0,3,High,1,0,2,3,5,235,10,Loyal Customers
13803,255,1,277.07,277.07,17,255,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13804,31,7,2635.79,376.5414285714286,124,290,0.0,1,0.2857,2.0,7,High,1,1,4,5,5,455,14,Champions
13805,52,2,924.6,462.3,10,129,0.0,1,0.0,0.0,2,Mid,0,1,3,2,3,323,8,Potential Loyalists
13806,64,1,256.38,256.38,10,64,0.0,0,0.0,0.0,1,Low,0,0,3,1,2,312,6,Lost
13807,367,1,112.6,112.6,7,367,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
13808,6,5,1747.66,349.53200000000004,70,97,0.0,1,0.2,1.0,5,High,1,1,5,4,4,544,13,Champions
13809,305,1,155.05,155.05,11,305,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13810,29,2,827.51,413.755,30,56,0.0,1,0.5,1.0,2,Mid,0,1,4,2,3,423,9,Potential Loyalists
13811,184,2,519.75,259.875,5,239,0.0,1,0.0,0.0,2,Mid,0,0,1,2,3,123,6,Need Attention
13812,42,3,485.0,161.66666666666666,32,105,0.0,1,0.0,0.0,3,Mid,0,1,3,3,3,333,9,Loyal Customers
13813,40,4,1168.8600000000001,292.21500000000003,53,135,0.0036832412522952427,1,0.0,0.0,4,High,1,1,3,4,4,344,11,Loyal Customers
13814,92,2,1579.12,789.56,37,137,0.002309468822168234,1,0.0,0.0,2,High,1,0,2,2,4,224,8,Need Attention
13815,22,4,3667.36,916.84,131,319,0.0011797090051116085,1,0.5,2.0,4,High,0,1,4,4,5,445,13,Champions
13816,24,2,499.67,249.835,24,64,0.03284671532834728,0,0.5,1.0,2,Mid,0,1,4,2,3,423,9,Potential Loyalists
13817,29,2,328.98,164.49,19,352,0.0,1,1.0,2.0,2,Low,0,1,4,2,2,422,8,New Customers
13819,302,3,1140.35,380.1166666666666,26,320,0.0,1,0.0,0.0,3,Mid,0,0,1,3,4,134,8,At Risk
13821,145,2,385.64,192.82,51,262,0.0,1,0.0,0.0,2,Mid,0,0,2,2,2,222,6,Need Attention
13822,6,2,632.0,316.0,90,40,0.0,1,0.5,1.0,2,Mid,0,1,5,2,3,523,10,Potential Loyalists
13823,19,2,957.66,478.83,39,92,0.0,1,0.5,1.0,2,Mid,0,1,4,2,4,424,10,Potential Loyalists
13824,33,5,1698.94,339.788,34,310,0.0,1,0.2,1.0,5,High,1,1,4,4,4,444,12,Champions
13826,176,1,189.5,189.5,10,176,0.012048192770939178,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
13827,58,3,412.05,137.35,83,143,0.0,1,0.0,0.0,3,Mid,0,1,3,3,2,332,8,Promising
13828,22,1,209.49,209.49,15,22,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
13831,16,6,2202.99,367.16499999999996,58,370,0.0,1,0.3333,2.0,6,High,1,1,4,5,5,455,14,Champions
13832,19,1,52.199999999999996,52.199999999999996,3,19,0.09677419354526536,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
13833,159,1,384.8,384.8,28,159,0.0,0,0.0,0.0,1,Mid,0,0,2,1,2,212,5,Lost
13835,25,4,834.57,208.64249999999998,48,215,0.0,1,0.25,1.0,4,Mid,0,1,4,4,3,443,11,Champions
13837,212,2,271.24,135.62,17,318,0.0,1,0.0,0.0,2,Low,0,0,1,2,2,122,5,Need Attention
13838,6,4,691.73,172.9325,144,370,0.0,1,0.5,2.0,4,Mid,0,1,5,4,3,543,12,Champions
13841,253,1,85.0,85.0,1,253,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13842,59,9,3385.62,376.18,155,367,0.0,1,0.1111,1.0,9,High,1,1,3,5,5,355,13,Loyal Customers
13844,11,1,361.62,361.62,20,11,0.0,0,1.0,1.0,1,Low,0,0,5,1,2,512,8,New Customers
13845,65,1,312.98,312.98,9,65,0.0,0,0.0,0.0,1,Low,0,0,3,1,2,312,6,Lost
13846,25,3,865.0600000000001,288.3533333333333,55,360,0.012722646310400198,0,0.6667,2.0,3,Mid,0,1,4,3,3,433,10,Loyal Customers
13848,92,3,1255.0,418.3333333333333,3,366,0.0,1,0.3333,1.0,3,High,1,0,2,3,4,234,9,Loyal Customers
13849,52,2,1537.95,768.9749999999999,97,171,0.0,1,0.0,0.0,2,High,1,1,3,2,4,324,9,Potential Loyalists
13850,129,1,1595.48,1595.48,93,129,0.003167898627240583,0,0.0,0.0,1,High,1,0,2,1,4,214,7,Lost
13851,96,3,2651.46,883.82,77,288,0.0,1,0.0,0.0,3,High,1,0,2,3,5,235,10,Loyal Customers
13853,57,1,1090.14,1090.14,23,57,0.024999999999921876,0,0.0,0.0,1,Mid,0,0,3,1,4,314,8,Potential Loyalists
13854,9,25,8109.5199999999995,324.3808,39,366,0.007778738115813406,0,0.2,5.0,25,High,1,1,5,5,5,555,15,Champions
13856,169,3,388.5,129.5,10,203,0.019841269841230472,0,0.0,0.0,3,Mid,0,0,2,3,2,232,7,Need Attention
13858,57,1,216.17,216.17,11,57,0.0,0,0.0,0.0,1,Low,0,0,3,1,1,311,5,Lost
13859,326,1,201.16,201.16,27,326,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13860,1,5,1245.9,249.18,58,87,0.0033726812816131995,1,0.4,2.0,5,High,1,1,5,4,4,544,13,Champions
13862,18,8,2209.36,276.17,97,332,0.003541912632819633,1,0.125,1.0,8,High,1,1,4,5,5,455,14,Champions
13863,248,1,305.78,305.78,20,248,0.021834061135275834,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13865,58,4,501.56,125.39,26,290,0.0,1,0.0,0.0,4,Mid,0,1,3,4,3,343,10,Loyal Customers
13866,74,1,145.67000000000002,145.67000000000002,7,74,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
13867,31,3,1015.29,338.43,51,218,0.0,1,0.3333,1.0,3,Mid,0,1,4,3,4,434,11,Loyal Customers
13868,7,2,3192.54,1596.27,32,39,0.0,1,1.0,2.0,2,High,0,1,5,2,5,525,12,Potential Loyalists
13869,123,4,3104.95,776.2375,234,357,0.0,1,0.25,1.0,4,High,1,0,2,4,5,245,11,Loyal Customers
13870,2,8,2770.94,346.3675,91,288,0.003759398496237775,1,0.125,1.0,8,High,1,1,5,5,5,555,15,Champions
13871,23,13,6403.25,492.5576923076923,155,309,0.001778726431874145,1,0.0769,1.0,13,High,1,1,4,5,5,455,14,Champions
13873,120,3,389.6,129.86666666666667,21,310,0.014084507042154335,0,0.0,0.0,3,Mid,0,0,2,3,2,232,7,Need Attention
13874,358,1,540.45,540.45,18,358,0.0,0,1.0,1.0,1,Mid,0,0,1,1,3,113,5,Lost
13875,54,5,1786.79,357.358,79,301,0.0,1,0.0,0.0,5,High,1,1,3,4,4,344,11,Loyal Customers
13876,64,1,122.7,122.7,7,64,0.0,0,0.0,0.0,1,Low,0,0,3,1,1,311,5,Lost
13877,86,1,117.24,117.24,3,86,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
13878,55,1,1281.53,1281.53,35,55,0.0,0,0.0,0.0,1,High,1,0,3,1,4,314,8,Potential Loyalists
13880,21,13,3219.77,247.67461538461538,125,367,0.0,1,0.1538,2.0,13,High,1,1,4,5,5,455,14,Champions
13881,4,20,17159.52,857.976,72,312,0.005504226459602368,0,0.3,6.0,20,High,1,1,5,5,5,555,15,Champions
13882,3,5,1191.13,238.22600000000003,54,64,0.003138075313804249,1,0.6,3.0,5,High,0,1,5,4,4,544,13,Champions
13883,11,5,2674.48,534.896,108,253,0.04457751164335025,0,0.2,1.0,5,High,1,1,5,4,5,545,14,Champions
13884,7,5,787.6,157.52,45,283,0.009900990098977224,0,0.2,1.0,5,Mid,0,1,5,4,3,543,12,Champions
13885,189,2,506.8,253.39999999999998,28,201,0.0,1,0.0,0.0,2,Mid,0,0,1,2,3,123,6,Need Attention
13886,71,1,243.56,243.56,16,71,0.0,0,0.0,0.0,1,Low,0,0,3,1,1,311,5,Lost
13887,204,1,349.55,349.55,19,204,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13888,120,2,605.63,302.815,38,218,0.0,1,0.0,0.0,2,Mid,0,0,2,2,3,223,7,Need Attention
13889,93,1,416.90000000000003,416.90000000000003,15,93,0.0,0,0.0,0.0,1,Mid,0,0,2,1,2,212,5,Lost
13890,1,10,1883.8100000000002,188.381,74,359,0.005980861244011985,0,0.8,8.0,10,High,0,1,5,5,4,554,14,Champions
13892,27,4,632.97,158.24249999999998,26,247,0.0,1,0.25,1.0,4,Mid,0,1,4,4,3,443,11,Champions
13893,298,1,821.1,821.1,21,298,0.0,0,0.0,0.0,1,Mid,0,0,1,1,3,113,5,Lost
13894,24,3,564.62,188.20666666666668,25,310,0.04065040650395488,0,0.6667,2.0,3,Mid,0,1,4,3,3,433,10,Loyal Customers
13895,28,4,2593.07,648.2675,97,165,0.000732064421668571,1,0.25,1.0,4,High,1,1,4,4,5,445,13,Champions
13897,50,1,311.16,311.16,17,50,0.0,0,0.0,0.0,1,Low,0,0,3,1,2,312,6,Lost
13898,326,1,155.93,155.93,12,326,0.0,0,0.0,0.0,1,Low,0,0,1,1,1,111,3,Lost
13899,16,2,388.52,194.26,19,275,0.0,1,0.5,1.0,2,Mid,0,1,4,3,2,432,9,Promising
13900,183,3,740.95,246.98333333333335,42,263,0.0,1,0.0,0.0,3,Mid,0,0,1,3,3,133,7,At Risk
13901,72,5,2867.2,573.44,144,319,0.0,1,0.0,0.0,5,High,1,1,3,4,5,345,12,Loyal Customers
13904,37,2,332.64,166.32,24,295,0.0,1,0.5,1.0,2,Low,0,1,3,3,2,332,8,Promising
13908,80,4,2369.55,592.3875,104,277,0.005383580080750078,0,0.0,0.0,4,High,1,1,2,4,5,245,11,Loyal Customers
13911,57,9,2580.91,286.7677777777778,120,308,0.0,1,0.0,0.0,9,High,1,1,3,5,5,355,13,Loyal Customers
13914,12,2,626.45,313.225,28,36,0.00262467191600361,1,1.0,2.0,2,Mid,0,1,5,3,3,533,11,Loyal Customers
13917,50,2,272.04,136.01999999999998,16,192,0.0,1,0.0,0.0,2,Low,0,1,3,3,2,332,8,Promising
13918,50,2,1212.8400000000001,606.42,30,253,0.0,1,0.0,0.0,2,High,1,1,3,3,4,334,10,Loyal Customers
13919,59,2,348.81,174.405,23,122,0.07269155206272555,0,0.0,0.0,2,Low,0,1,3,3,2,332,8,Promising
13922,352,1,172.25,172.25,7,352,0.0,0,1.0,1.0,1,Low,0,0,1,1,1,111,3,Lost
13923,54,1,351.13,351.13,20,54,0.0,0,0.0,0.0,1,Low,0,0,3,1,2,312,6,Lost
13924,2,6,1838.8500000000001,306.47499999999997,90,72,0.026576019777486665,0,0.6667,4.0,6,High,0,1,5,5,4,554,14,Champions
13925,93,4,678.25,169.5625,28,135,0.011940298507427045,0,0.0,0.0,4,Mid,0,0,2,4,3,243,9,Loyal Customers
13926,23,1,223.85000000000002,223.85000000000002,11,23,0.0,0,1.0,1.0,1,Low,0,0,4,1,1,411,6,New Customers
13927,75,1,348.99,348.99,21,75,0.0,0,0.0,0.0,1,Low,0,0,2,1,2,212,5,Lost
13928,11,4,464.57,116.14250000000001,23,133,0.0,1,0.5,2.0,4,Mid,0,1,5,4,2,542,11,Champions
13929,169,2,842.65,421.325,8,326,0.02721088435355639,0,0.0,0.0,2,Mid,0,0,2,3,3,233,8,Loyal Customers
13930,58,2,337.34,168.67,15,137,0.0,1,0.0,0.0,2,Low,0,1,3,3,2,332,8,Promising
13931,96,2,1237.53,618.7650000000001,56,281,0.005486968449923886,0,0.0,0.0,2,High,1,0,2,3,4,234,9,Loyal Customers
13932,295,1,307.4,307.4,16,295,0.0,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13933,109,2,608.7900000000001,304.395,23,148,0.0,1,0.0,0.0,2,Mid,0,0,2,3,3,233,8,Loyal Customers
13934,264,1,922.1,922.1,31,264,0.0,0,0.0,0.0,1,Mid,0,0,1,1,3,113,5,Lost
13936,180,1,376.58,376.58,26,180,0.01785714285708971,0,0.0,0.0,1,Low,0,0,1,1,2,112,4,Lost
13937,169,1,158.85,158.85,9,169,0.0,0,0.0,0.0,1,Low,0,0,2,1,1,211,4,Lost
13938,35,1,71.66,71.66,7,35,0.0,0,1.0,1.0,1,Low,0,0,3,1,1,311,5,Lost
13939,23,3,568.55,189.51666666666665,43,312,0.0047003525264339594,1,0.3333,1.0,3,Mid,0,1,4,3,3,433,10,Loyal Customers
13940,17,4,839.14,209.785,39,144,0.0,1,0.25,1.0,4,Mid,0,1,4,4,3,443,11,Champions
